序号,楼盘ID,楼盘名称,楼盘地址（到门牌号）,经纬度,物业名称,楼盘交付时间,入住户数,预计投放点位数,实际安装点位,"房价
（元/m2）",主力户型面积,目前开发状态,需解决的问题,城市
834,,金花街道小梅社区,广东省广州市荔湾区康王北路卢荻街12号正对面,"113.245955,23.130207",广州市新悦物业管理有限公司综合服务分公司,2004/1/1,789,3,,30000,60-90,待洽谈,,广州
835,,翔景苑,广州市荔湾芳村大道东3号翔景苑,"113.247414,23.084785",广州市屋川物业管理有限公司,1998/3/1,200,1,,30000,60-90,待洽谈,,广州
836,,景雅轩,建设路１４８号景雅轩,"113.205688,23.398163",广州市伟豪物业服务有限公司,2000/1/1,350,1,,30000,60-90,待进一步洽谈,,广州
837,,时代倾城（番禺）,番禺南村镇七星岗公园东面,"113.399512,22.998455",广州市时代邻里邦网络科技有限公司,2015/1/1,1914,6,4,30000,75-100,已入柜,,广州
838,,穗宁花园,泰沙路42-74号,113.291567;23.089617,广州市美期物业管理有限公司,1996/1/1,500,1,,30000,55-80m2,待洽谈,,广州
839,,龙景大厦,赤岗聚德路118号龙景大厦,113.335146;23.085959,广州市丽哓物业管理有限公司,2004/6/1,200,1,,30000,65-116m2,待洽谈,,广州
840,,新荔丰大厦,广州市荔湾区荔丰街9-19号,"113.231412,23.117931",广州市金鸣物业管理有限公司,2011/1/1,600,2,,30000,60-90,待洽谈,,广州
841,,富力新居,广州市荔湾区南岸富力路36号富力新居,"113.236534,23.133621",广州市金鸣物业管理有限公司,1999/2/1,1450,5,,30000,60-90,待洽谈,,广州
842,,广百第三宿舍区,南村路,113.263547;23.098513,广州市合众物业管理有限公司,2009/4/1,400,1,,30000,87-121m2,待洽谈,,广州
843,,荔景园,广东省广州市黄埔区中山大道东506号荔景园,113.446671;23.098709,广州市港联长江物业管理有限公司,2000/12/1,480,2,,30000,80-126m2,待洽谈,,广州
844,,康业阁,广东省广州市荔湾区西华路221号康业阁,"113.247847,23.132082",广州市港联长江物业管理有限公司,2000/12/1,100,0,,30000,60-90,待洽谈,,广州
845,,花地城,花地大道北93-103号,"113.234315,23.093333",广州市东福物业管理有限公司,2003/1/1,850,3,,30000,60-90,待洽谈,,广州
846,,隽泷湾,荔湾区龙溪中路,"113.209059,23.081465",广州路劲物业服务有限公司,2012/9/1,1068,4,,30000,60-90,待进一步洽谈，已扫盘,,广州
847,,大鹏花园,芳村大道西190号,"113.221121,23.118324",广州莱茵物业管理有限公司海珠分公司,2000/1/1,532,2,,30000,60-90,待洽谈,,广州
848,,芳景苑,芳村塞坝路1号,"113.223860,23.114372",广州莱骏信息科技有限公司,2008/11/29,400,1,,30000,60-90,待洽谈,,广州
849,,京穗花卉大厦,芳村大道西345号,"113.211731,23.113042",广州莱骏信息科技有限公司,2010/5/1,330,1,,30000,60-90,待洽谈,,广州
850,,海伦堡小区,广州市番禺区桥南路190号海伦堡小区,113.355492;22.9247295,广州城洲房产租赁有限公司,2012/1/1,2000,7,,30000,66-106m2,待洽谈,,广州
851,,嘉鸿花园,广州市海珠区工业大道南997号,113.290844;23.070414,广州百嘉和物业管理有限公司嘉鸿花园物业服务中心,1999/2/1,300,1,,30000,66-106m2,待洽谈,,广州
852,,新业公安干警小区,新业路20-42号公安干警小区,113.285321;23.065193,广东省粤安物业管理有限公司,1999/3/1,624,2,,30000,45-98m2,待洽谈,,广州
853,,南景园,广州市海珠区海珠区江燕路236号南景园,113.282849;23.085902,广东康景物业服务有限公司 ,2001/1/1,2151,6,,30000,55-95m2,待进一步洽谈,,广州
854,,基立北街9号,广东省广州市海珠区基立北街5-9号,113.282586;23.109743,广东建工恒福物业有限公司,2012/5/1,230,1,,30000,66-106m2,待洽谈,,广州
855,,方圆东山水恋,广州越秀区绿荫路8号,113.291161;23.12304,广州方圆现代生活服务股份有限公司,2010/1/1,900,3,,30000,55-101m2,待进一步洽谈，已扫盘,,广州
856,,东南大厦,广州市越秀区德政中路会同里3至5号东南大厦,113.274317;23.12362,东南物业管理有限公司,2010,110,1,,30000,57-117m2,待洽谈,,广州
857,,中海誉品（中海誉城南区）,开创大道与永和大道交汇处,113.530667;23.159626,中海物业管理有限公司,2013/9/2,3600,12,,29000,80-110m2,待进一步洽谈，已扫盘,,广州
858,,泰怡苑,泰沙路73号,113.286251;23.085426,广州市卓汇物业管理有限公司,2000/1/1,500,1,,29000,75-126m2,待洽谈,,广州
859,,星河湾海怡半岛海怡花园,沙溪大道480号星河湾海怡半岛海怡花园,113.358863;23.035874,广州市星河湾物业管理服务有限公司南村分公司 ,2014/1/1,800,3,,29000,65-93m2,待进一步洽谈,,广州
860,,峰景华庭,广东省广州市黄埔区广汕公路146号,113.451211;23.1889,广东龙光集团物业管理有限公司广州分公司,2009,2844,9,12,29000,81m2,已入柜,,广州
861,,北城白云花园西门,番禺市桥街捷进中路6号北城白云花园西门,113.367577;22.954916,广州市润航物业管理有限公司,2002/2/1,650,2,,28000,69-99m2,待洽谈,,广州
862,,华逸大厦,市桥镇光明南路华逸大厦,113.360882;22.942586,广州市汇挚物业管理有限公司,1998/2/1,300,1,,28000,72-110m2,待洽谈,,广州
863,,东方白云花园,广州市番禺区富怡路 东方白云花园 ,113.389911;22.9475998,广州市美倡物业管理有限公司,2007/1/1,550,2,,27000,65-93m2,待洽谈,,广州
864,,花样年华小区二期,广州市番禺区市桥南福德路花样年华小区二期,113.363336;22.9258486,广州城洲房产租赁有限公司,2012/1/1,2000,7,,26600,65-93m2,待洽谈,,广州
865,,华侨城,市桥镇西丽路228号华侨城（2号门）,113.351955;22.937053,广州市润航物业管理有限公司,1996/3/1,3722,12,,26000,65-101m2,待洽谈,,广州
866,,珠殿苑,广州市番禺区市桥坑口路92号珠殿苑,113.372741;22.9431401,广州市美倡物业管理有限公司,1994/1/1,750,3,,26000,65-93m2,待洽谈,,广州
867,,盛恒家园,广州市番禺区亚运大道北侧亚运大道前锋村站对面 盛恒家园·梦想家 ,113.440383;22.9395076,广州市美倡物业管理有限公司,2009/1/1,450,2,,26000,56-99m2,待洽谈,,广州
868,,加富花园,广州市番禺区石基镇莲塘路3号加富家园,113.441475;22.9561141,广州市华众物业管理有限公司,2007/1/1,552,2,,26000,65-120m2,待洽谈,,广州
869,,中海誉城,广州市萝岗区开创大道与开源大道交接处中海誉城,113.531720;23.1694370,中海物业管理有限公司,2014/1/1,7000,23,,25000,70-92m2,待进一步洽谈，已扫盘,,广州
870,,中海誉城（誉东花园）,开创大道与永和大道交汇处,113.526521;23.162049,中海物业管理有限公司,2011/6/1,3600,12,,25000,80-102m2,待进一步洽谈，已扫盘,,广州
871,,黄石花园,广州市白云区黄园一街8号,113.267155;23.204625,广州越秀物业发展有限公司 ,1994,330,1,1,25000,90m2,已入柜,,广州
872,,岭南林语,广州市黄埔区永顺大道附近,113.50255;23.212164,广州越秀物业发展有限公司 ,2016,2100,6,7,25000,91m2,已入柜,,广州
873,,岭南雅筑,广州市黄埔区科学城开源大道南侧(永和隧道前),113.538643;23.169038,广州越秀物业发展有限公司 ,2014,2200,7,4,25000,90m2,已入柜,,广州
874,,时代you公寓,先烈南路9号,"113.286875,23.131645",广州市时代邻里邦网络科技有限公司,2010/2/4,500,1,,25000,70m2,已入柜,,广州
875,,时代天韵,萝岗中新广州知识城南起步区九龙大道中(中新广州知识城规划展示厅对面),"113.542344,23.327332",广州市时代邻里邦网络科技有限公司,2016/1/1,560,2,,25000,80-92m2,已入柜,,广州
876,,科汇金谷,广州市萝岗区科学大道99号2街2号,"113.435664,23.16589",广州市宁骏物业管理有限公司,2015,800,3,,25000,300,合同走流程 ,,广州
877,,上城湾畔,广州市从化街口流溪河畔市六中东侧上城湾畔,"113.588629,23.528702",广州市宁骏物业管理有限公司,2008,3400,17,,25000,80-100,合同走流程 ,,广州
878,,晓港中马路公安宿舍,晓港中马路130号公安宿舍,113.29034;23.095052,广州市金鸣物业管理有限公司,1992/3/1,500,1,,25000,59-88m2,待洽谈,,广州
879,,广华苑,广州市番禺区石基广华南路29号广华苑,113.393106;22.9364924,广州市华众物业管理有限公司,2007/1/1,489,2,,25000,77-123m2,待洽谈,,广州
880,,浩诚公寓,瑞宝路（大干围）38号,113.300111;23.063826,广州市浩诚物业管理发展有限公司,2006/4/1,450,1,,25000,66-106m2,待洽谈,,广州
881,,金港花园,荔香路38号大院20号金满楼,113.446214;23.097008,广州市港联长江物业管理有限公司,2009/1/1,330,1,,25000,75-92m2,待洽谈,,广州
882,,流金岁月,广州市番禺区市桥南福德路流金岁月,113.363336;22.9258486,广州城洲房产租赁有限公司,2015/1/1,800,3,,25000,73-99m2,待洽谈,,广州
883,,越秀岭南山畔,开发区科翔路100号,"113.451113,23.177589",广州城建开发物业管理有限公司,2017/7/14,2500,8,,25000,80-92m2,已入柜,,广州
884,,越秀岭南雅筑,萝岗开源大道南侧794号,"113.538643,23.169038",广州城建开发物业管理有限公司,2015/6/1,2600,9,,25000,80-120m2,已入柜,,广州
885,,时代云图（南沙）,南沙广州南沙区南沙街金隆路与双山大道,"113.545825,22.791637",广州市时代邻里邦网络科技有限公司,2016/1/1,1600,8,4,24000,68-88,已入柜,,广州
886,,奥园萝岗春晓,广汕路转永顺大道交汇处 ,113.496804，23.211501,广州奥园物业服务有限公司,2013/9/1,2000,7,,24000,70-90,待洽谈,,广州
887,,棕榈水岸, 南沙区金蕉大道西,113.524718;22.791153,广东龙光集团物业管理有限公司南沙分公司 ,2015,800,2,11,24000,88m2,已入柜,,广州
888,,南悦花苑一期C区,马务东头街西,113.265617;23.218471,珠江酒店物业管理有限公司南悦花苑管理处,2016/9/1,13000,43,,23000,69-120m2,待洽谈,,广州
889,,魔方公寓9号楼岗贝路,岗贝路32-1号,113.252244;23.179799,魔方公寓管理有限公司广州分公司,2016/2/17,500,2,,23000,66-120m2,待洽谈,,广州
890,,人和9号楼公寓（魔方公寓）,人和镇人和大道3号,113.295337;23.330385,魔方（广州）公寓管理有限公司,2016/12/15,500,2,,23000,79-100m2,待洽谈,,广州
891,,同德花园,广州市白云区同雅街80号,113.233159;23.166265,广州越秀物业发展有限公司 ,2013,1000,3,1,23000,84m2,已入柜,,广州
892,,红璞青年公寓鲁斯湖畔店,后滘西大街,113.318340;23.068200,广州市世联房地产咨询有限公司,2017/9/3,250,1,,23000,30-56m2,待洽谈,,广州
893,,荷雨居,广州市番禺区沙湾镇中华大道 荷雨居 ,113.349128;22.9082074,广州市华众物业管理有限公司,2007/1/1,459,2,,23000,60-120m2,待洽谈,,广州
894,,贝丽花园,广东省广州市白云区岗贝路180号贝丽花园社区,113.256783;23.180171,广州市港联长江物业管理有限公司,2003/8/1,380,1,,23000,73-98m2,待洽谈,,广州
895,,云港花园,花都区新华龙珠路33号,113.228211;23.398272,广州市福怡物业管理有限公司,2005,360,1,3,23000,135m2,已入柜,,广州
896,,汇东国际花园,新塘镇汇东南路1号,113.584540，23.120823,广州市百亨物业管理有限公司,2012/8/1,2000,7,,23000,70-140,待洽谈,,广州
897,,金晖苑小区,普晖大街11号-19号 金晖苑小区,113.337008;23.176586,广东容大物业管理有限公司,2003/1/1,900,3,,23000,80-92m2,待洽谈,,广州
898,,金兰花园小区南门,金信路一号金兰花园小区,113.273159;23.177104,广东容大物业管理有限公司,1999/1/1,1100,4,,23000,70-90m2,待洽谈,,广州
899,,碧桂园凤盈苑,广州市增城市新塘镇碧桂园凤盈苑,113.574467，23.1262489,广东碧桂园物业服务有限公司增城分公司,2006/1/1,3658,12,,23000,70-95,待进一步洽谈,,广州
900,,碧桂园凤凰城凤晴苑,广州市增城市新塘镇碧桂园凤凰城凤晴苑,113.574467，23.1262489,广东碧桂园物业服务有限公司,2013/1/1,2132,7,,23000,70-95,待进一步洽谈,,广州
901,,碧桂园凤凰城风馨园综合楼,广州市增城市新塘镇碧桂园凤凰城风馨园,113.574467，23.1262489,广东碧桂园物业服务有限公司,2008/1/1,8052,27,,23000,70-95,待进一步洽谈,,广州
902,,碧桂园凤仪苑,广州市增城市新塘镇碧桂园凤仪苑,113.574467，23.1262489,广东碧桂园物业服务有限公司,2005/1/1,3500,12,,23000,70-95,待进一步洽谈,,广州
903,,广州市增城市新塘镇碧桂园凤凰城凤鸣苑,广州市增城市新塘镇碧桂园凤凰城凤鸣苑,113.574467，23.1262489,广东碧桂园物业服务有限公司,2010/1/1,3456,12,,23000,70-95,待进一步洽谈,,广州
904,,凤凰城凤泉苑凤岭苑,广州市增城市新塘镇碧桂园凤凰城凤泉苑凤岭苑会所,113.574467，23.1262489,广东碧桂园物业服务有限公司,2008/1/1,4100,14,,23000,70-95,待进一步洽谈,,广州
905,,碧桂园凤岭苑,广州市增城市新塘镇碧桂园凤岭苑,113.574467，23.1262489,广东碧桂园物业服务有限公司,2004/1/1,3500,12,,23000,70-95,待进一步洽谈,,广州
906,,凤凰城凤湖苑凤凰苑凤翔苑,广州市增城市新塘镇碧桂园凤凰城凤湖苑凤凰苑凤翔苑,113.574467，23.1262489,广东碧桂园物业服务有限公司,2007/1/1,3015,10,,23000,70-95,待进一步洽谈,,广州
907,,凤凰城风雅园,广州市增城市新塘镇碧桂园凤凰城风雅园,113.574467，23.1262489,广东碧桂园物业服务有限公司,2004/1/1,4500,15,,23000,70-95,待进一步洽谈,,广州
908,,南航花园,广州市花都区紫薇路152号,113.23205;23.402184,清远市美林商务服务有限公司,2002,1042,3,4,22000,84m2,已入柜,,广州
909,,财富公馆,广州市荔湾区西湾路149号,113.240991;23.150666,广州越秀物业发展有限公司 ,2013,1000,3,,22000,50m2,已入柜,,广州
910,,颐和盛世花园,广东省广州市花都区炭步镇文儿村地段颐和盛世花园,113.080425;23.2390253,广州颐和酒店物业管理有限公司,2014/1/1,875,3,,22000,90-134m2,待进一步洽谈,,广州
911,,兴业花园,兴业花园番禺区大岗镇豪龙路263号,113.40881;22.804707,广州市华俊物业管理有限公司,2006/1/1,450,2,,22000,55-101m2,待洽谈,,广州
912,,锦绣趣园南街,番禺区钟村骏业北路锦绣趣园南街,113.304031;22.973686,广州城洲房产租赁有限公司,2012/1/1,800,3,,22000,49-77m2,待洽谈,,广州
913,,魔方公寓,白云区岗贝路32-1号,113.252244;23.179799,魔方公寓管理有限公司广州分公司,2016/7/7,800,3,,21000,65-110m2,待洽谈,,广州
914,,东兴苑,东兴路36号东兴苑二期,113.380108;22.931994,广州市润航物业管理有限公司,2002/2/1,300,1,,21000,80-93m2,待洽谈,,广州
915,,荷景六区,广州市番禺区沙湾镇沙湾大道17号 荷景六区 ,113.344531;22.9059701,广州市华众物业管理有限公司,2007/1/1,342,1,,21000,79-101m2,待洽谈,,广州
916,,28号大院,广东省广州市黄埔区荔香路28号大院,113.444264;23.098759,广州市港联长江物业管理有限公司,2004/12/1,100,0,,21000,80-145m2,待洽谈,,广州
917,,保利花城,花都花都区三东大道以西,"113.197221,23.418477",广州保利城物业管理有限公司,2009,,,15,21000,80-100,已接洽未签约,,广州
918,,鑫润-领会国际公寓,石碁镇富怡路罗家村段182号,113.392658;22.9527890,广东中信厚德物业管理有限公司,2009/6/1,150,1,,21000,78-101m2,待洽谈,,广州
919,,魔方公寓（罗冲围店）,增槎路松北上村街7号,113.222558;23.160492,魔方（广州）公寓管理有限公司,2017/3/1,320,1,,20000,69-100m2,待洽谈,,广州
920,,名伦花园-中环品悅,大石镇南大路263号名伦花园-中环品悅,113.33644;23.016252,广州中信厚德物业管理有限公司,2014/7/1,600,2,,20000,65-93m2,待洽谈,,广州
921,,颐和山庄,广东省广州市花都区梯面镇106国道颐和山庄,113.277172;23.5113985,广州颐和酒店物业管理有限公司,2013/1/1,1235,4,,20000,77-156m2,待进一步洽谈,,广州
922,,越秀新都会,越秀区中山六路232号（人民路和中山六路交界）,113.255201;23.1256,广州怡城物业管理有限公司,2007,450,1,3,20000,206m2,已入柜,,广州
923,,天海庭,江燕路燕子岗88号,113.279764;23.076732,广州市泽大物业管理有限公司,2000/1/1,600,2,,20000,65-105m2,待洽谈,,广州
924,,嘉豪雅苑,花都迎宾大道1-1号,"113.197677,23.400482",广州市纬峻物业管理有限公司,2007,256,1,,20000,80-120,已入柜,,广州
925,,广州天峻,广州市萝岗区九龙镇九龙大道中知识城南起步区,"113.553403,23.326348",广州市宁骏物业管理有限公司,2015,,,,20000,80-100,合同走流程 ,,广州
926,,广州叠翠峰,广州市南沙区黄阁镇凤凰大道与丰泽西路交汇处叠翠峰,"113.520916,22.796638",广州市宁骏物业管理有限公司,2015-12-0,2323,7,,20000,80-100,合同走流程 ,,广州
927,,誉山国际,广州市增城市新塘镇新新中路中段誉山国际,"113.607793,23.183477",广州市宁骏物业管理有限公司,2012/1/1,13579,40,,20000,80-100,合同走流程 ,,广州
928,,鹤洞南小区,鹤洞村鹤盛路258-2,"113.240153,23.072495",广州市禄创管理有限公司,2002/3/1,400,1,,20000,60-90,待洽谈,,广州
929,,星缘美居,花都区 新华镇龙珠路32号,"113.231365,23.396937",广州市福怡物业管理有限公司,2010,300,1,2,20000,144m2,已入柜,,广州
930,,丁香花小区,广州市增城区永顺大道东F2座东海伦春天丁香花小区,113.594888，23.180255,广州海伦堡物业管理有限公司新塘分公司,2009/1/1,648,2,,20000,70-90,待洽谈,,广州
931,,澜溪涧小区,澜溪涧小区广东省广州市增城区永顺大道东15号海伦春天澜溪涧一街2号,113.593806，23.180973,广州海伦堡物业管理有限公司新塘分公司,2010/1/1,594,2,,20000,70-90,待洽谈,,广州
932,,蝴蝶谷小区,广州市增城市永宁街道海伦春天蝴蝶谷一街8号,113.592998，23.181742,广州海伦堡物业管理有限公司新塘分公司,2011/1/1,735,2,,20000,70-90,待洽谈,,广州
933,,凤凰城岭秀物业服务中心,广州增城区凤凰城(增城荔枝文化村东）岭秀物业服务中心,113.690709，23.1661804,广东碧桂园物业服务有限公司增城分公司,1997/1/1,1500,5,,20000,70-95,待进一步洽谈,,广州
934,,凤凰城凤妍苑,广州增城新塘镇凤妍苑,113.583567，23.1489600,广东碧桂园物业服务有限公司增城分公司,2008/1/1,1200,4,,20000,70-95,待进一步洽谈,,广州
935,,凤凰城天麓山凤天苑,广州增城新塘镇凤凰城天麓山凤天苑,113.583567，23.1489600,广东碧桂园物业服务有限公司增城分公司,2007/1/1,1000,3,,20000,70-95,待进一步洽谈,,广州
936,,凤凰城天麓山凤锦苑,广州增城新塘镇凤凰城天麓山凤锦苑,"113.580966,23.151046",广东碧桂园物业服务有限公司增城分公司,2004/1/1,3000,10,,20000,70-95,待进一步洽谈,,广州
937,,碧桂园豪园,广州市增城区增滩公路碧桂园豪园,113.309829，23.2262576,广东碧桂园物业服务有限公司增城分公司,2011/1/1,1500,5,,20000,70-95,待进一步洽谈,,广州
938,,金凤皇庭,塔山大道9号金凤皇庭,113.833328，23.269679,广东碧桂园物业服务有限公司增城分公司,2014/11/30,450,2,,20000,70-90,待进一步洽谈,,广州
939,,荔城碧桂园,广州市增城区荔星大道8号 荔城碧桂园,113.804393，23.2864946,广东碧桂园物业服务有限公司,2011/1/1,3456,12,,20000,70-95,待进一步洽谈,,广州
940,,中房观湖国际,花都滨湖路12号,"113.223348,23.372514", 广州安路物业管理有限公司,2013,,,5,20000,80-100,已入柜,,广州
941,,红璞青年公寓赤沙店,赤沙村南约新街南7巷6号,113.307183;23.092997,广州市世联房地产咨询有限公司,2017/3/13,2000,6,,19000,55-70m2,待洽谈,,广州
942,,中海城市广场,广州市增城区荔城荔乡路39号中海城市花园,"113.825033,23.286056",增城市园中建设物业管理有限公司,2011/1/1,500,2,,18000,70-90,待洽谈,,广州
943,,富好城,广州市增城区新塘镇沙埔富好城路32号,"113.663397,23.157924",万康物业管理有限公司,2011/6/1,480,2,,18000,70-90,待洽谈,,广州
944,,荔富广场,新塘镇沙铺大道8号,113.656310，23.168298,万康物业管理有限公司,2000/1/1,428,1,,18000,70-90,待洽谈,,广州
945,,富雅都市华庭,广州市增城区新塘镇汇太东路233号富雅都市华庭一期,"113.624394,23.132622",广州中橫物业管理有限公司,2010/1/1,800,3,,18000,70-90,待洽谈,,广州
946,,金河湾家园二期,荔城街增城大道2号,113.823270，23.274550,广州市长辉物业管理有限公司,2015/5/1,650,2,,19000,86-100,待洽谈,,广州
947,,芙蓉苑,花都区玫瑰路13号,"113.215839,23.406795",广州市纬峻物业管理有限公司,2004/1/1,572,2,,19000,120,已入柜,,广州
948,,顺欣广场,新塘镇荔新十二路99号,113.619219，23.150533,广州市顺欣物业管理有限公司 ,2013/3/1,400,1,,18000,60-90,待洽谈,,广州
949,,富苑公寓,新塘镇大墩大道48号,113.664260，23.131059,广州市常建物业管理有限公司,2011/7/1,560,2,,18000,70-90,待洽谈,,广州
950,,富雅名居,丰华西路1号 富雅名居 ,113.613426，23.1315628,广州利民物业管理有限公司,2010/1/1,460,2,,18000,70-90,待洽谈,,广州
951,,蓝湾花园,广州市番禺区大石镇上漖村如意路128号蓝湾花园,113.676422;23.27201,广州城洲房产租赁有限公司,2009/1/1,800,3,,18000,77-134m2,待洽谈,,广州
952,,汇港豪苑,增城市荔乡路24号,"113.825537,23.289148",增城市汇港物业管理有限公司,2013/6/1,500,2,,17000,86-140,待洽谈,,广州
953,,汇港軒,增城市荔乡路49号,"113.823749,23.28456",增城市汇港物业管理有限公司,2014/8/1,500,2,,17000,86-140,待洽谈,,广州
954,,金康花园,广州市增城区新塘镇永和永顺大道东九号金康花园,"113.592443,23.172265",广州长建物业管理有限公司增城分公司,2011/3/1,245,1,,17000,50-90,待洽谈,,广州
955,,锦绣香江森林半岛商业街,广东省广州市增城区新塘镇陈家林路201号,"113.56086,23.137543",广州香江物业管理有限公司,2012/1/1,2000,7,,17000,50-90,待洽谈,,广州
956,,东景华庭,广州市增城区新塘镇广深大道西168号东景华庭,"113.594252,23.12301",广州市怡邦物业发展有限公司,2010/2/1,260,1,,17000,50-90,待洽谈,,广州
957,,增城时代倾城,增城市增江大道南3号,"113.845969,23.278896",广州市时代邻里邦网络科技有限公司,2010/1/1,1889,6,,17000,50-100,已入柜,,广州
958,,时代倾城（增城）,增城增江大道南3号,"113.845969,23.278896",广州市时代邻里邦网络科技有限公司,2012,2000,,7,17000,80-120,已入柜,,广州
959,,新景豪庭,新塘镇广深大道西228号,113.584733，23.122026,广州市绅威物业管理有限公司,2015/1/1,460,2,,17000,50-90,待洽谈,,广州
960,,广州誉山国际,广州誉山国际1广州市增城市新塘镇新新中路中段,113.600233，23.194885,广州市宁骏物业管理有限公司,2010/1/1,2701,9,,17000,40-70,合同走流程 ,,广州
961,,海日中心,新塘镇解放北路115号,113.615563，23.117119,广州市昆仲物业管理有限公司,2005/1/1,300,1,,17000,70-90,待洽谈,,广州
962,,新塘广场,新塘镇解放北路122号,113.613333，23.116583,广州莱佛士物业服务有限公司增城分公司,2009/10/15,700,2,,17000,60-90,待洽谈,,广州
963,,东澳广场小区,广州市萝岗开发区东澳路东澳广场小区,"113.541989,23.11143",广州经济技术开发区宏民物业发展有限公司,2011/1/1,1500,5,,17000,60-90,待洽谈,,广州
964,,海伦春天,广州市增城区永宁街蝴蝶谷一街1号蝴蝶谷小区,113.588828，23.175313,广州海伦堡物业管理有限公司新塘分公司,2013/12/1,480,2,,17000,70-100,待洽谈,,广州
965,,中颐海伦堡花园,新塘镇南埔村海伦堡大道2号中颐海伦堡花园,113.554173，23.107523,广州海伦堡物业管理有限公司新塘分公司,2008/3/1,6000,20,,17000,70-90,待洽谈,,广州
966,,湖山国际,广州市增城区新塘镇源章大道陈家林森林公园内,113.566142，23.132039,广东康景物业服务有限公司 ,2013/1/1,1217,4,,17000,50-90,待进一步洽谈,,广州
967,,湖山峰景,新塘镇源章大道陈家林森林公园内,113.569422，23.127748,广东康景物业服务有限公司 ,2016/7/15,500,2,,17000,50-90,待进一步洽谈,,广州
968,,碧桂园城市花园,广汕公路朱村大道西燕岗桥公交站东侧,113.679118，23.270498,广东碧桂园物业服务有限公司朱村分公司,2016/10/1,4100,14,,17000,70-95,待进一步洽谈,,广州
969,,保利壹号公馆,增城市荔城街新城大道333号,"113.817096,23.259795",广州保利城物业管理有限公司,2014/10/1,637,2,,17000,80-100,待进一步洽谈,,广州
970,,东江首府,增城市新塘镇中心东南侧,"113.632391,23.109292",广州保利城物业管理有限公司,2014/10/16,2622,9,,17000,50-90,待进一步洽谈,,广州
971,,广发小区,荔城街道荔兴路16号,113.833345，23.294887,增城市增发物业管理有限公司,2012/2/1,500,2,,16000,70-95,待洽谈,,广州
972,,汇港轩,广州市增城区荔城街荔乡路49号,113.823410，23.284303,增城市汇港物业管理有限公司,2013/3/1,560,2,,16000,60-90,待洽谈,,广州
973,,新康花园,广州市增城新塘广深大道108号新康花园,113.587182，23.1187072,"南北地产吃碗物业			",1997/1/1,3000,10,,16000,50-90,待洽谈,,广州
974,,广州恒大山水城,广州市增城广汕路与省道118线交界处广州恒大山水城,113.619884，23.304658,金碧物业管理有限公司,2010/1/1,5670,19,,16000,70,待进一步洽谈,,广州
975,,亚太银座,新塘镇广群路5号,113.605865，23.128668,广州治宏物业管理有限公司,2013/10/1,500,2,,16000,50-90,待洽谈,,广州
976,,富群苑,新塘镇汇太中路,113.608949，23.128455,广州治宏物业管理有限公司,2005/5/1,506,2,,16000,70-90,待洽谈,,广州
977,,怡景城,广州市增城市新塘镇荔城大道137号怡景城,"113.823098,23.292342",广州长建物业管理有限公司增城分公司,2012/2/1,600,2,,16000,50-90,待洽谈,,广州
978,,金泽豪庭,新塘镇金泽路1号,113.589576，23.124647,广州市众磊物业管理有限公司,2009/1/1,2193,7,,16000,50-90,待洽谈,,广州
979,,嘉俊豪苑一期,广州市新塘镇光华路19号一期嘉俊豪苑,"113.630758,23.119071",广州市寓安物业管理有限公司,2010/10/1,560,2,,16000,50-90,待洽谈,,广州
980,,群星新村二期,新塘镇港口大道北1号,113.609964，23.134422,广州市永星物业管理有限公司,2008/6/1,3508,12,,16000,50-90,待洽谈,,广州
981,,群星新坉,新塘镇港口大道北336号群星新坉,"113.601631,23.129511",广州市永星物业管理有限公司,2012/2/1,700,2,,16000,50-90,待洽谈,,广州
982,,景新花园,广州市新塘镇荔城大道442号景新花园,"113.785319,23.284337",广州市怡邦物业发展有限公司,2011/2/1,600,2,,16000,50-90,待洽谈,,广州
983,,城市家园一期,新塘镇汇纺路1号,113.622410，23.130771,广州市新塘国际贸易中心物业管理有限公司,2006/6/1,1678,6,,16000,50-90,待洽谈,,广州
984,,城市家园二期,新塘镇友谊街63号,113.622898，23.131349,广州市新塘国际贸易中心物业管理有限公司,2007/3/1,2650,9,,16000,50-90,待洽谈,,广州
985,,阳光雅居,花都迎宾大道2至4号,"113.198333,23.398667",广州市纬峻物业管理有限公司,2013,600,2,,16000,80-120,已入柜,,广州
986,,顺欣花园,新塘镇荔新十二路98号,113.613771，23.149236,广州市顺欣物业管理有限公司 ,2013/3/1,2300,8,,16000,50-90,待洽谈,,广州
987,,峰境园,广州市花都区花东镇山前旅游大道东段北侧天湖峰境园,"113.440534,23.445236",广州市宁骏物业管理有限公司,2012,500,1,,16000,80-100,合同走流程 ,,广州
988,,花漫里,广州市增城市新塘镇新新中路中段誉山国际,"113.599269,23.194491",广州市宁骏物业管理有限公司,2012,800,2,,16000,70-90,合同走流程 ,,广州
989,,金泽花园,新塘镇新塘中路28号,113.616731，23.117096,广州市昆仲物业管理有限公司,2009/10/1,360,1,,16000,50-90,待洽谈,,广州
990,,广荔大厦,新塘镇卫新路11号,113.612495，23.116741,广州市昆仲物业管理有限公司,2002/1/1,300,1,,16000,70-95,待洽谈,,广州
991,,现代城假日花园,广州市增城区新塘镇大林边二横路7、8号现代城假日花园,113.595157，23.126725,广州市华力物业管理有限公司 ,2013/10/1,750,3,,16000,50-90,待洽谈,,广州
